sale_item_id,sale_id,product_id,quantity,unit_price
5201,1714,3,4,1059
5202,1714,61,4,365
5203,1715,44,3,1698
5204,1715,39,3,1783
5205,1715,82,2,1303
5206,1715,7,2,1923
5207,1715,57,3,1707
5208,1716,14,2,1681
5209,1717,53,4,1466
5210,1717,39,2,1783
5211,1718,42,4,709
5212,1718,7,2,1923
5213,1718,49,1,885
5214,1718,74,4,1589
5215,1718,52,3,1789
5216,1719,40,3,673
5217,1719,1,1,1325
5218,1719,92,2,901
5219,1719,44,4,1698
5220,1720,2,4,1658
5221,1720,16,1,1595
5222,1720,95,3,1778
5223,1721,63,3,586
5224,1721,96,4,360
5225,1721,6,4,1294
5226,1722,17,2,1322
5227,1723,94,4,928
5228,1723,96,2,360
5229,1723,23,3,968
5230,1723,72,4,1562
5231,1724,67,2,440
5232,1724,46,4,1174
5233,1724,56,3,1353
5234,1724,33,2,658
5235,1725,75,3,1154
5236,1725,84,3,1610
5237,1725,76,4,1677
5238,1725,8,1,1243
5239,1725,80,4,233
5240,1726,33,4,658
5241,1726,94,4,928
5242,1726,13,3,529
5243,1726,55,3,1727
5244,1727,73,3,290
5245,1727,80,1,233
5246,1727,51,4,761
5247,1727,16,1,1595
5248,1727,89,1,1328
5249,1728,2,2,1658
5250,1728,33,3,658
5251,1728,37,1,946
5252,1728,27,1,1004
5253,1728,47,1,388
5254,1729,86,4,1220
5255,1729,61,4,365
5256,1729,5,1,1329
5257,1729,93,2,600
5258,1730,98,1,1194
5259,1730,47,1,388
5260,1730,29,4,1414
5261,1731,36,3,451
5262,1731,12,2,1437
5263,1732,36,1,451
5264,1732,97,2,400
5265,1732,85,1,1224
5266,1732,20,2,329
5267,1733,8,3,1243
5268,1733,78,2,707
5269,1734,8,4,1243
5270,1734,16,3,1595
5271,1734,97,2,400
5272,1734,71,4,1096
5273,1734,70,3,763
5274,1735,23,4,968
5275,1736,4,2,1493
5276,1737,81,3,404
5277,1737,94,4,928
5278,1737,57,1,1707
5279,1737,35,3,220
5280,1738,97,4,400
5281,1738,4,2,1493
5282,1739,69,2,1568
5283,1739,59,1,219
5284,1739,65,2,514
5285,1740,19,4,1886
5286,1740,45,3,898
5287,1740,25,3,1714
5288,1740,100,2,1014
5289,1740,97,2,400
5290,1741,41,2,1281
5291,1742,37,2,946
5292,1742,68,3,975
5293,1742,8,1,1243
5294,1742,30,3,1154
5295,1742,2,4,1658
5296,1743,51,1,761
5297,1744,44,2,1698
5298,1744,92,2,901
5299,1744,39,1,1783
5300,1744,53,3,1466
5301,1744,59,3,219
5302,1745,70,3,763
5303,1746,57,1,1707
5304,1747,27,2,1004
5305,1748,9,2,1837
5306,1748,34,3,1536
5307,1748,56,3,1353
5308,1749,52,3,1789
5309,1749,48,3,1156
5310,1749,69,4,1568
5311,1749,36,4,451
5312,1750,1,2,1325
5313,1750,55,3,1727
5314,1751,50,2,1156
5315,1751,63,1,586
5316,1751,28,4,584
5317,1751,59,4,219
5318,1751,3,1,1059
5319,1752,34,3,1536
5320,1752,26,1,1636
5321,1752,18,4,1070
5322,1752,54,2,1030
5323,1753,47,3,388
5324,1753,16,3,1595
5325,1754,66,2,212
5326,1754,43,1,1904
5327,1754,3,1,1059
5328,1754,16,1,1595
5329,1754,70,1,763
5330,1755,22,4,1531
5331,1756,75,1,1154
5332,1756,88,1,764
5333,1757,78,1,707
5334,1758,93,2,600
5335,1758,30,3,1154
5336,1758,73,1,290
5337,1758,35,2,220
5338,1759,5,4,1329
5339,1759,55,1,1727
5340,1759,87,4,1612
5341,1759,1,2,1325
5342,1759,58,4,845
5343,1760,25,3,1714
5344,1761,8,2,1243
5345,1761,87,1,1612
5346,1761,48,2,1156
5347,1762,33,3,658
5348,1762,52,2,1789
5349,1762,86,4,1220
5350,1763,24,4,542
5351,1763,20,4,329
5352,1763,42,2,709
5353,1764,40,2,673
5354,1765,36,3,451
5355,1766,66,2,212
5356,1766,21,2,1884
5357,1767,12,1,1437
5358,1767,28,1,584
5359,1768,28,2,584
5360,1768,71,2,1096
5361,1768,100,4,1014
5362,1768,50,4,1156
5363,1768,82,2,1303
5364,1769,44,1,1698
5365,1769,54,1,1030
5366,1770,37,3,946
5367,1770,25,4,1714
5368,1770,53,2,1466
5369,1770,13,4,529
5370,1770,63,2,586
5371,1771,46,2,1174
5372,1771,44,1,1698
5373,1772,83,3,1784
5374,1772,92,4,901
5375,1772,82,1,1303
5376,1772,33,3,658
5377,1772,38,2,1055
5378,1773,51,4,761
5379,1773,26,1,1636
5380,1773,37,4,946
5381,1774,83,4,1784
5382,1774,68,1,975
5383,1774,8,1,1243
5384,1774,14,4,1681
5385,1774,61,4,365
5386,1775,34,3,1536
5387,1775,6,1,1294
5388,1775,51,1,761
5389,1776,26,4,1636
5390,1776,48,3,1156
5391,1777,39,1,1783
5392,1778,59,1,219
5393,1778,15,1,286
5394,1778,33,3,658
5395,1778,19,3,1886
5396,1779,43,1,1904
5397,1779,96,2,360
5398,1780,13,3,529
5399,1780,65,4,514
5400,1780,30,2,1154
5401,1780,91,2,1699
5402,1781,14,4,1681
5403,1781,8,4,1243
5404,1781,92,3,901
5405,1781,70,3,763
5406,1781,6,1,1294
5407,1782,23,1,968
5408,1782,66,4,212
5409,1782,76,4,1677
5410,1782,87,4,1612
5411,1782,20,1,329
5412,1783,69,3,1568
5413,1783,31,4,475
5414,1784,56,1,1353
5415,1784,20,4,329
5416,1784,53,1,1466
5417,1784,36,3,451
5418,1784,55,1,1727
5419,1785,69,4,1568
5420,1786,44,1,1698
5421,1787,42,1,709
5422,1787,5,4,1329
5423,1788,100,3,1014
5424,1788,52,1,1789
5425,1788,9,4,1837
5426,1788,13,4,529
5427,1788,90,4,1994
5428,1789,30,3,1154
5429,1790,3,4,1059
5430,1790,5,2,1329
5431,1790,65,4,514
5432,1790,17,3,1322
5433,1791,37,3,946
5434,1791,49,1,885
5435,1791,20,4,329
5436,1791,18,3,1070
5437,1792,56,2,1353
5438,1792,22,2,1531
5439,1792,12,3,1437
5440,1792,73,2,290
5441,1793,10,4,320
5442,1794,33,2,658
5443,1794,73,3,290
5444,1794,57,4,1707
5445,1794,8,3,1243
5446,1794,9,1,1837
5447,1795,59,1,219
5448,1796,38,2,1055
5449,1796,89,3,1328
5450,1796,4,2,1493
5451,1797,59,2,219
5452,1797,41,1,1281
5453,1797,81,1,404
5454,1797,52,1,1789
5455,1797,57,1,1707
5456,1798,50,1,1156
5457,1798,1,2,1325
5458,1798,24,4,542
5459,1798,57,1,1707
5460,1799,36,3,451
5461,1799,5,4,1329
5462,1799,80,1,233
5463,1800,30,2,1154
5464,1801,72,1,1562
5465,1801,16,2,1595
5466,1801,8,2,1243
5467,1802,82,2,1303
5468,1802,44,1,1698
5469,1802,27,4,1004
5470,1803,93,1,600
5471,1803,17,4,1322
5472,1803,19,3,1886
5473,1804,65,4,514
5474,1804,13,1,529
5475,1804,11,2,665
5476,1804,47,4,388
5477,1804,95,4,1778
5478,1805,84,2,1610
5479,1805,77,1,1650
5480,1805,44,4,1698
5481,1805,32,2,1383
5482,1805,57,4,1707
5483,1806,18,2,1070
5484,1806,34,4,1536
5485,1806,67,1,440
5486,1806,10,2,320
5487,1806,64,1,799
5488,1807,88,3,764
5489,1808,22,2,1531
5490,1808,42,3,709
5491,1808,7,2,1923
5492,1808,69,1,1568
5493,1808,38,1,1055
5494,1809,13,2,529
5495,1809,89,2,1328
5496,1810,13,1,529
5497,1810,34,3,1536
5498,1810,45,3,898
5499,1810,40,2,673
5500,1810,60,2,1039
5501,1811,12,3,1437
5502,1811,20,3,329
5503,1812,25,3,1714
5504,1812,19,3,1886
5505,1812,90,2,1994
5506,1813,24,1,542
5507,1813,23,1,968
5508,1813,8,3,1243
5509,1813,60,1,1039
5510,1813,66,3,212
5511,1814,96,1,360
5512,1815,81,2,404
5513,1815,60,4,1039
5514,1815,21,2,1884
5515,1815,32,3,1383
5516,1816,95,1,1778
5517,1817,28,3,584
5518,1817,66,2,212
5519,1817,48,3,1156
5520,1817,9,2,1837
5521,1818,55,3,1727
5522,1818,62,1,1496
5523,1818,76,3,1677
5524,1819,86,3,1220
5525,1819,1,4,1325
5526,1819,79,1,974
5527,1820,36,2,451
5528,1820,48,4,1156
5529,1820,41,1,1281
5530,1820,53,1,1466
5531,1821,63,2,586
5532,1821,13,1,529
5533,1821,92,1,901
5534,1821,42,4,709
5535,1821,12,2,1437
5536,1822,5,1,1329
5537,1822,76,2,1677
5538,1822,54,2,1030
5539,1823,20,4,329
5540,1823,88,1,764
5541,1823,30,1,1154
5542,1823,98,3,1194
5543,1824,76,3,1677
5544,1824,60,2,1039
5545,1824,57,2,1707
5546,1824,53,4,1466
5547,1825,92,1,901
5548,1825,65,3,514
5549,1825,41,4,1281
5550,1825,5,3,1329
5551,1825,58,3,845
5552,1826,26,1,1636
5553,1826,97,2,400
5554,1827,89,1,1328
5555,1827,41,1,1281
5556,1828,30,1,1154
5557,1828,22,1,1531
5558,1829,97,1,400
5559,1830,35,2,220
5560,1830,79,3,974
5561,1831,81,3,404
5562,1832,20,3,329
5563,1832,18,1,1070
5564,1832,11,1,665
5565,1832,22,1,1531
5566,1832,97,1,400
5567,1833,70,4,763
5568,1833,73,3,290
5569,1833,44,2,1698
5570,1833,7,3,1923
5571,1833,50,4,1156
5572,1834,91,3,1699
5573,1835,4,1,1493
5574,1836,87,4,1612
5575,1836,45,1,898
5576,1836,17,4,1322
5577,1837,76,3,1677
5578,1837,20,3,329
5579,1837,12,4,1437
5580,1837,62,1,1496
5581,1837,95,4,1778
5582,1838,77,3,1650
5583,1838,86,2,1220
5584,1838,94,2,928
5585,1839,78,4,707
5586,1839,80,4,233
5587,1839,34,2,1536
5588,1840,16,4,1595
5589,1840,49,3,885
5590,1840,4,1,1493
5591,1840,7,4,1923
5592,1840,58,3,845
5593,1841,60,2,1039
5594,1841,4,3,1493
5595,1841,96,1,360
5596,1841,10,4,320
5597,1841,45,2,898
5598,1842,39,4,1783
5599,1842,15,4,286
5600,1842,82,3,1303
5601,1843,4,3,1493
5602,1843,36,3,451
5603,1844,60,1,1039
5604,1844,100,4,1014
5605,1844,45,2,898
5606,1844,83,2,1784
5607,1845,97,2,400
5608,1845,93,3,600
5609,1845,27,1,1004
5610,1846,84,4,1610
5611,1846,46,3,1174
5612,1846,12,1,1437
5613,1846,15,4,286
5614,1846,17,2,1322
5615,1847,96,2,360
5616,1847,80,1,233
5617,1847,68,3,975
5618,1847,48,4,1156
5619,1848,1,2,1325
5620,1848,43,2,1904
5621,1848,89,1,1328
5622,1848,74,4,1589
5623,1849,52,2,1789
5624,1849,48,2,1156
5625,1849,51,3,761
5626,1850,77,4,1650
5627,1850,6,4,1294
5628,1850,21,1,1884
5629,1850,99,4,468
5630,1851,69,1,1568
5631,1851,12,1,1437
5632,1851,29,2,1414
5633,1851,65,1,514
5634,1852,64,2,799
5635,1852,92,4,901
5636,1852,40,3,673
5637,1852,5,1,1329
5638,1852,23,1,968
5639,1853,9,1,1837
5640,1853,79,3,974
5641,1854,72,3,1562
5642,1854,21,2,1884
5643,1854,41,2,1281
5644,1854,68,1,975
5645,1855,82,4,1303
5646,1855,49,4,885
5647,1855,46,3,1174
5648,1855,17,4,1322
5649,1855,7,1,1923
5650,1856,46,4,1174
5651,1856,97,2,400
5652,1857,66,4,212
5653,1857,12,1,1437
5654,1857,89,4,1328
5655,1857,85,2,1224
5656,1858,32,3,1383
5657,1858,23,3,968
5658,1858,84,4,1610
5659,1858,65,4,514
5660,1859,61,1,365
5661,1859,35,3,220
5662,1859,72,2,1562
5663,1859,33,2,658
5664,1859,96,4,360
5665,1860,77,2,1650
5666,1861,19,3,1886
5667,1861,53,4,1466
5668,1861,1,4,1325
5669,1861,49,2,885
5670,1862,77,2,1650
5671,1862,99,3,468
5672,1862,56,1,1353
5673,1862,61,4,365
5674,1862,19,4,1886
5675,1863,6,4,1294
5676,1863,34,2,1536
5677,1863,22,3,1531
5678,1863,68,4,975
5679,1863,69,4,1568
5680,1864,89,1,1328
5681,1864,38,3,1055
5682,1865,16,4,1595
5683,1865,81,1,404
5684,1865,47,4,388
5685,1866,22,4,1531
5686,1866,52,2,1789
5687,1866,73,2,290
5688,1866,49,3,885
5689,1867,55,3,1727
5690,1867,98,1,1194
5691,1867,45,3,898
5692,1867,43,4,1904
5693,1868,78,2,707
5694,1868,76,1,1677
5695,1868,65,3,514
5696,1869,8,3,1243
5697,1869,77,2,1650
5698,1870,14,2,1681
5699,1870,70,1,763
5700,1871,88,3,764
5701,1871,32,4,1383
5702,1871,6,3,1294
5703,1872,70,1,763
5704,1872,27,4,1004
5705,1872,30,4,1154
5706,1873,78,1,707
5707,1874,37,4,946
5708,1874,23,4,968
5709,1874,47,3,388
5710,1874,11,4,665
5711,1875,86,4,1220
5712,1875,61,3,365
5713,1875,13,2,529
5714,1875,100,3,1014
5715,1876,79,4,974
5716,1877,67,2,440
5717,1877,49,2,885
5718,1877,14,3,1681
5719,1878,34,1,1536
5720,1878,86,1,1220
5721,1878,75,3,1154
5722,1878,47,3,388
5723,1879,70,3,763
5724,1880,2,4,1658
5725,1881,25,1,1714
5726,1882,100,3,1014
5727,1882,84,2,1610
5728,1882,92,4,901
5729,1882,77,2,1650
5730,1883,68,3,975
5731,1883,52,4,1789
5732,1883,11,3,665
5733,1884,66,1,212
5734,1884,61,3,365
5735,1884,78,4,707
5736,1884,25,2,1714
5737,1884,38,3,1055
5738,1885,26,4,1636
5739,1886,57,4,1707
5740,1887,30,2,1154
5741,1888,98,1,1194
5742,1889,9,2,1837
5743,1889,15,4,286
5744,1889,65,1,514
5745,1890,89,2,1328
5746,1890,6,1,1294
5747,1890,100,4,1014
5748,1890,50,4,1156
5749,1891,35,1,220
5750,1891,83,3,1784
5751,1891,52,4,1789
5752,1891,64,3,799
5753,1892,1,1,1325
5754,1892,45,1,898
5755,1893,5,2,1329
5756,1893,2,4,1658
5757,1893,9,1,1837
5758,1893,68,4,975
5759,1893,84,2,1610
5760,1894,16,1,1595
5761,1895,78,4,707
5762,1895,2,1,1658
5763,1895,50,1,1156
5764,1895,69,1,1568
5765,1895,72,3,1562
5766,1896,32,4,1383
5767,1896,20,4,329
5768,1897,91,3,1699
5769,1897,36,4,451
5770,1898,44,3,1698
5771,1898,5,1,1329
5772,1898,82,4,1303
5773,1899,88,2,764
5774,1899,38,2,1055
5775,1899,19,1,1886
5776,1899,83,2,1784
5777,1899,45,1,898
5778,1900,80,3,233
5779,1900,83,2,1784
5780,1901,61,4,365
5781,1902,88,2,764
5782,1902,32,2,1383
5783,1902,44,3,1698
5784,1903,16,4,1595
5785,1903,83,1,1784
5786,1903,66,1,212
5787,1903,26,3,1636
5788,1904,62,4,1496
5789,1904,40,4,673
5790,1904,11,2,665
5791,1904,82,1,1303
5792,1905,90,3,1994
5793,1905,42,3,709
5794,1905,94,4,928
5795,1906,55,2,1727
5796,1907,94,3,928
5797,1907,13,4,529
5798,1907,64,2,799
5799,1907,87,4,1612
5800,1908,99,3,468
5801,1908,9,3,1837
5802,1908,34,1,1536
5803,1908,86,1,1220
5804,1908,15,3,286
5805,1909,59,1,219
5806,1909,2,1,1658
5807,1909,37,4,946
5808,1910,83,4,1784
5809,1910,30,3,1154
5810,1911,12,4,1437
5811,1911,14,1,1681
5812,1911,82,2,1303
5813,1911,22,1,1531
5814,1911,68,2,975
5815,1912,44,4,1698
5816,1912,43,1,1904
5817,1912,58,1,845
5818,1912,5,4,1329
5819,1912,12,1,1437
5820,1913,80,3,233
5821,1913,96,2,360
5822,1913,92,3,901
5823,1913,93,2,600
5824,1913,48,3,1156
5825,1914,47,4,388
5826,1914,31,1,475
5827,1915,39,3,1783
5828,1915,20,3,329
5829,1915,4,3,1493
5830,1915,91,3,1699
5831,1915,50,1,1156
5832,1916,2,2,1658
5833,1916,94,2,928
5834,1916,75,1,1154
5835,1916,41,3,1281
5836,1916,72,3,1562
5837,1917,99,2,468
5838,1917,83,1,1784
5839,1917,89,2,1328
5840,1917,93,4,600
5841,1917,55,4,1727
5842,1918,85,1,1224
5843,1918,44,2,1698
5844,1919,72,3,1562
5845,1919,81,2,404
5846,1920,76,2,1677
5847,1920,11,4,665
5848,1920,5,2,1329
5849,1921,70,2,763
5850,1921,95,3,1778
5851,1921,54,3,1030
5852,1921,37,3,946
5853,1921,76,4,1677
5854,1922,58,3,845
5855,1923,38,2,1055
5856,1923,47,2,388
5857,1923,25,2,1714
5858,1924,4,4,1493
5859,1924,73,1,290
5860,1924,16,3,1595
5861,1925,40,4,673
5862,1925,28,4,584
5863,1925,68,2,975
5864,1925,19,2,1886
5865,1926,46,4,1174
5866,1926,75,1,1154
5867,1926,67,4,440
5868,1926,58,1,845
5869,1927,46,1,1174
5870,1928,14,4,1681
5871,1928,40,2,673
5872,1929,80,4,233
5873,1929,29,2,1414
5874,1929,27,3,1004
5875,1929,81,3,404
5876,1929,65,4,514
5877,1930,29,2,1414
5878,1930,50,4,1156
5879,1931,68,3,975
5880,1931,43,1,1904
5881,1932,82,3,1303
5882,1933,63,4,586
5883,1933,47,2,388
5884,1933,68,4,975
5885,1934,68,4,975
5886,1934,4,3,1493
5887,1934,47,3,388
5888,1934,7,1,1923
5889,1934,89,1,1328
5890,1935,23,1,968
5891,1935,38,4,1055
5892,1935,60,1,1039
5893,1936,84,1,1610
5894,1937,98,2,1194
5895,1938,7,2,1923
5896,1939,85,3,1224
5897,1939,18,1,1070
5898,1939,61,4,365
5899,1940,68,2,975
5900,1940,51,2,761
5901,1941,80,4,233
5902,1941,40,2,673
5903,1941,71,4,1096
5904,1942,92,1,901
5905,1943,78,3,707
5906,1943,65,3,514
5907,1944,94,1,928
5908,1944,70,3,763
5909,1944,24,4,542
5910,1945,60,2,1039
5911,1946,4,1,1493
5912,1946,11,2,665
5913,1946,72,4,1562
5914,1946,73,2,290
5915,1947,63,2,586
5916,1948,32,4,1383
5917,1948,52,4,1789
5918,1948,1,3,1325
5919,1948,56,3,1353
5920,1948,78,4,707
5921,1949,37,2,946
5922,1949,79,2,974
5923,1949,32,2,1383
5924,1949,12,2,1437
5925,1949,58,1,845
5926,1950,23,1,968
5927,1950,36,4,451
5928,1950,91,2,1699
5929,1950,71,4,1096
5930,1951,28,3,584
5931,1951,43,4,1904
5932,1951,66,2,212
5933,1952,65,3,514
5934,1952,63,2,586
5935,1953,18,1,1070
5936,1953,7,2,1923
5937,1953,43,3,1904
5938,1954,75,1,1154
5939,1955,6,2,1294
5940,1955,72,3,1562
5941,1955,81,3,404
5942,1956,26,4,1636
5943,1957,48,2,1156
5944,1957,2,4,1658
5945,1958,23,2,968
5946,1958,44,4,1698
5947,1958,90,1,1994
5948,1958,88,4,764
5949,1958,93,3,600
5950,1959,47,3,388
5951,1960,67,2,440
5952,1961,88,4,764
5953,1961,65,1,514
5954,1962,19,1,1886
5955,1963,55,1,1727
5956,1963,97,2,400
5957,1964,75,2,1154
5958,1964,73,4,290
5959,1964,22,3,1531
5960,1964,27,3,1004
5961,1964,20,3,329
5962,1965,21,2,1884
5963,1966,54,1,1030
5964,1966,84,4,1610
5965,1966,88,4,764
5966,1966,85,4,1224
5967,1967,58,4,845
5968,1968,37,2,946
5969,1968,84,1,1610
5970,1968,86,4,1220
5971,1969,64,4,799
5972,1970,30,3,1154
5973,1971,79,1,974
5974,1971,20,2,329
5975,1971,93,3,600
5976,1971,31,1,475
5977,1971,32,1,1383
5978,1972,95,3,1778
5979,1972,56,2,1353
5980,1972,87,2,1612
5981,1972,1,1,1325
5982,1972,45,1,898
5983,1973,49,3,885
5984,1973,18,4,1070
5985,1974,66,4,212
5986,1974,77,4,1650
5987,1974,36,4,451
5988,1975,50,3,1156
5989,1975,92,1,901
5990,1975,42,3,709
5991,1976,41,3,1281
5992,1976,85,2,1224
5993,1976,9,3,1837
5994,1976,73,2,290
5995,1977,36,3,451
5996,1977,65,1,514
5997,1977,19,3,1886
5998,1978,11,3,665
5999,1979,74,3,1589
6000,1979,34,1,1536
6001,1979,58,3,845
6002,1980,48,3,1156
6003,1980,28,3,584
6004,1980,33,2,658
6005,1980,22,2,1531
6006,1981,72,2,1562
6007,1981,3,4,1059
6008,1981,84,1,1610
6009,1981,30,2,1154
6010,1981,91,4,1699
6011,1982,100,3,1014
6012,1982,72,4,1562
6013,1982,4,4,1493
6014,1983,58,3,845
6015,1983,86,2,1220
6016,1983,26,1,1636
6017,1983,27,1,1004
6018,1983,98,4,1194
6019,1984,12,4,1437
6020,1984,11,4,665
6021,1984,7,2,1923
6022,1984,88,1,764
6023,1985,67,4,440
6024,1985,55,3,1727
6025,1986,47,1,388
6026,1986,90,3,1994
6027,1987,80,2,233
6028,1987,14,1,1681
6029,1987,85,3,1224
6030,1987,57,4,1707
6031,1988,69,3,1568
6032,1988,22,3,1531
6033,1988,82,1,1303
6034,1988,31,3,475
6035,1988,72,1,1562
6036,1989,100,2,1014
6037,1990,52,2,1789
6038,1990,55,1,1727
6039,1990,57,1,1707
6040,1991,70,1,763
6041,1991,85,2,1224
6042,1991,1,4,1325
6043,1992,64,3,799
6044,1992,90,4,1994
6045,1993,6,1,1294
6046,1994,12,3,1437
6047,1995,54,1,1030
6048,1995,31,1,475
6049,1995,81,3,404
6050,1995,16,3,1595
6051,1996,59,2,219
6052,1996,90,2,1994
6053,1996,78,1,707
6054,1997,33,1,658
6055,1997,3,3,1059
6056,1998,52,3,1789
6057,1998,50,3,1156
6058,1998,75,4,1154
6059,1998,51,1,761
6060,1999,79,1,974
6061,1999,14,3,1681
6062,1999,4,3,1493
6063,2000,74,1,1589
6064,2000,57,4,1707
6065,2001,95,3,1778
6066,2001,2,2,1658
6067,2002,99,1,468
6068,2003,65,3,514
6069,2003,57,1,1707
6070,2004,25,4,1714
6071,2004,10,1,320
6072,2004,82,4,1303
6073,2004,1,2,1325
6074,2004,94,3,928
6075,2005,86,4,1220
6076,2005,80,1,233
6077,2005,79,4,974
6078,2006,57,4,1707
6079,2006,21,3,1884
6080,2006,15,1,286
6081,2006,55,1,1727
6082,2007,23,2,968
6083,2007,42,3,709
6084,2007,73,3,290
6085,2007,44,3,1698
6086,2008,79,1,974
6087,2008,97,2,400
6088,2008,61,4,365
6089,2008,18,2,1070
6090,2009,74,1,1589
6091,2009,45,4,898
6092,2009,55,2,1727
6093,2010,86,3,1220
6094,2010,41,1,1281
6095,2010,3,1,1059
6096,2010,14,2,1681
6097,2011,4,4,1493
6098,2011,97,3,400
6099,2011,88,4,764
6100,2011,31,3,475
6101,2012,51,1,761
6102,2012,9,3,1837
6103,2012,95,2,1778
6104,2012,81,4,404
6105,2013,25,4,1714
6106,2013,88,3,764
6107,2014,26,4,1636
6108,2014,42,4,709
6109,2014,40,1,673
6110,2015,41,2,1281
6111,2016,85,4,1224
6112,2016,2,2,1658
6113,2016,63,3,586
6114,2016,38,2,1055
6115,2017,63,4,586
6116,2017,93,1,600
6117,2017,71,4,1096
6118,2017,97,4,400
6119,2017,35,3,220
6120,2018,83,3,1784
6121,2018,11,1,665
6122,2018,37,2,946
6123,2018,39,2,1783
6124,2018,34,2,1536
6125,2019,20,3,329
6126,2020,83,3,1784
6127,2020,94,2,928
6128,2020,73,4,290
6129,2020,15,3,286
6130,2020,98,2,1194
6131,2021,65,3,514
6132,2021,73,4,290
6133,2021,14,3,1681
6134,2022,43,2,1904
6135,2022,87,4,1612
6136,2022,70,2,763
6137,2023,90,1,1994
6138,2023,24,4,542
6139,2023,3,2,1059
6140,2023,34,3,1536
6141,2024,35,3,220
6142,2024,16,1,1595
6143,2025,68,1,975
6144,2025,76,4,1677
6145,2025,8,1,1243
6146,2026,64,4,799
6147,2026,2,4,1658
6148,2026,68,2,975
6149,2026,91,3,1699
6150,2027,66,2,212
6151,2028,28,2,584
6152,2028,81,4,404
6153,2028,7,2,1923
6154,2028,4,2,1493
6155,2028,87,3,1612
6156,2029,72,2,1562
6157,2029,77,3,1650
6158,2030,4,4,1493
6159,2030,19,2,1886
6160,2030,92,1,901
6161,2030,52,2,1789
6162,2031,63,4,586
6163,2031,10,4,320
6164,2031,47,2,388
6165,2032,62,3,1496
6166,2033,52,4,1789
6167,2033,30,4,1154
6168,2034,6,3,1294
6169,2034,29,2,1414
6170,2034,51,4,761
6171,2034,15,2,286
6172,2034,68,2,975
6173,2035,66,1,212
6174,2035,84,3,1610
6175,2035,25,4,1714
6176,2035,27,1,1004
6177,2035,53,4,1466
6178,2036,27,1,1004
6179,2036,2,3,1658
6180,2036,7,4,1923
6181,2036,89,3,1328
6182,2036,25,3,1714
6183,2037,42,4,709
6184,2038,75,2,1154
6185,2038,88,4,764
6186,2038,63,3,586
6187,2038,40,2,673
6188,2038,67,2,440
6189,2039,70,2,763
6190,2040,3,4,1059
6191,2040,96,2,360
6192,2040,17,2,1322
6193,2040,12,1,1437
6194,2040,42,2,709
6195,2041,13,2,529
6196,2041,93,2,600
6197,2041,49,4,885
6198,2041,90,3,1994
6199,2042,30,2,1154
6200,2042,12,1,1437
6201,2042,9,3,1837
6202,2042,2,1,1658
6203,2043,13,4,529
6204,2043,9,2,1837
6205,2043,25,3,1714
6206,2043,32,4,1383
6207,2044,14,3,1681
6208,2045,96,1,360
6209,2045,78,4,707
6210,2045,98,3,1194
6211,2045,53,2,1466
6212,2045,61,4,365
6213,2046,91,2,1699
6214,2046,2,4,1658
6215,2047,79,2,974
6216,2047,68,4,975
6217,2047,6,2,1294
6218,2047,27,4,1004
6219,2048,50,1,1156
6220,2048,23,2,968
6221,2048,74,4,1589
6222,2048,3,3,1059
6223,2049,21,2,1884
6224,2050,88,4,764
6225,2050,10,4,320
6226,2050,85,2,1224
6227,2050,57,3,1707
6228,2050,45,1,898
6229,2051,23,3,968
6230,2051,17,4,1322
6231,2051,89,2,1328
6232,2051,2,1,1658
6233,2051,92,1,901
6234,2052,17,4,1322
6235,2052,34,3,1536
6236,2052,74,2,1589
6237,2052,87,3,1612
6238,2052,4,1,1493
6239,2053,28,2,584
6240,2053,83,1,1784
6241,2053,46,4,1174
6242,2053,54,1,1030
6243,2053,60,1,1039
6244,2054,35,4,220
6245,2055,94,2,928
6246,2055,36,4,451
6247,2056,23,3,968
6248,2056,7,1,1923
6249,2057,4,4,1493
6250,2057,85,3,1224
6251,2057,14,4,1681
6252,2057,47,2,388
6253,2057,10,2,320
6254,2058,53,4,1466
6255,2059,32,3,1383
6256,2059,53,1,1466
6257,2059,36,3,451
6258,2059,31,2,475
6259,2060,46,2,1174
6260,2060,76,1,1677
6261,2061,74,1,1589
6262,2061,82,1,1303
6263,2062,92,1,901
6264,2062,98,3,1194
6265,2062,52,1,1789
6266,2062,48,4,1156
6267,2063,63,2,586
6268,2063,57,2,1707
6269,2063,97,3,400
6270,2064,88,4,764
6271,2064,56,4,1353
6272,2065,57,3,1707
6273,2065,80,4,233
6274,2065,68,3,975
6275,2066,28,2,584
6276,2067,3,1,1059
6277,2067,35,1,220
6278,2067,50,3,1156
6279,2068,58,3,845
6280,2068,52,1,1789
6281,2069,51,3,761
6282,2069,5,4,1329
6283,2069,32,2,1383
6284,2069,59,4,219
6285,2069,47,2,388
6286,2070,23,1,968
6287,2070,76,3,1677
6288,2071,89,2,1328
6289,2071,63,3,586
6290,2071,49,2,885
6291,2072,77,4,1650
6292,2072,75,1,1154
6293,2073,32,2,1383
6294,2073,53,1,1466
6295,2074,16,4,1595
6296,2074,78,1,707
6297,2074,29,4,1414
6298,2074,57,1,1707
6299,2075,65,1,514
6300,2075,61,4,365
6301,2075,69,1,1568
6302,2075,94,4,928
6303,2075,7,4,1923
6304,2076,73,1,290
6305,2076,26,3,1636
6306,2076,35,3,220
6307,2076,84,4,1610
6308,2076,12,4,1437
6309,2077,34,4,1536
6310,2077,17,3,1322
